Date,Name,Year,Letterboxd URI,Rating
2024-04-26,Behind Her Eyes,2021,https://boxd.it/qin4,3.5
2024-04-26,Halston,2021,https://boxd.it/uYHS,3.5
2024-04-26,The Simpsons Christmas Special,1989,https://boxd.it/x9ie,5
2024-04-26,Hanna,2011,https://boxd.it/DBE,3.5
2024-04-26,Mary and Max,2009,https://boxd.it/1y2m,4
2024-04-26,Surrogates,2009,https://boxd.it/1EiU,3
2024-04-26,The Adventures of Tintin,2011,https://boxd.it/1Irc,4
2024-04-26,Traitor,2008,https://boxd.it/1Qu4,4
2024-04-26,Henry: Portrait of a Serial Killer,1986,https://boxd.it/1VCM,3.5
2024-04-26,Sherlock Holmes,2009,https://boxd.it/1W2A,4
2024-04-26,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,https://boxd.it/1WZs,3
2024-04-26,Jacob's Ladder,1990,https://boxd.it/270g,4
2024-04-26,Valkyrie,2008,https://boxd.it/275g,4
2024-04-26,Home Alone,1990,https://boxd.it/29Fg,3.5
2024-04-26,Edward Scissorhands,1990,https://boxd.it/2aZc,4
2024-04-26,The Wolf of Wall Street,2013,https://boxd.it/3C1m,4.5
2024-04-26,Judas and the Black Messiah,2021,https://boxd.it/lsew,4
2024-04-26,I Care a Lot,2020,https://boxd.it/mcHk,3
2024-04-26,They Cloned Tyrone,2023,https://boxd.it/rE7a,3.5
2024-04-26,Saw X,2023,https://boxd.it/zUWk,3
2024-04-26,Anatomy of a Fall,2023,https://boxd.it/yuDE,4.5
2024-04-26,A Man Called Otto,2022,https://boxd.it/zl06,3.5
2024-04-26,Foe,2023,https://boxd.it/sy7U,2.5
2024-04-26,Missing,2023,https://boxd.it/sS1W,3
2024-04-26,Infinity Pool,2023,https://boxd.it/oPSK,4
2024-04-26,Weird: The Al Yankovic Story,2022,https://boxd.it/yYZA,4
2024-04-26,Causeway,2022,https://boxd.it/lWQq,3
2024-04-26,Glass Onion,2022,https://boxd.it/oCkK,3
2024-04-26,The Fabelmans,2022,https://boxd.it/ugoM,4.5
2024-04-26,She Said,2022,https://boxd.it/vBaI,3
2024-04-26,Civil War,2024,https://boxd.it/z1jW,3
2024-04-27,Fresh,2022,https://boxd.it/tCNi,2.5
2024-04-27,Under the Skin,2013,https://boxd.it/3mDa,3.5
2024-04-27,Misery,1990,https://boxd.it/28gY,3.5
2024-04-27,Malignant,2021,https://boxd.it/mViE,4
2024-04-27,Tenet,2020,https://boxd.it/leq4,4
2024-04-29,Dream Scenario,2023,https://boxd.it/v2h0,3
2024-04-29,Wonka,2023,https://boxd.it/tCQm,3
2024-04-29,Red Rocket,2021,https://boxd.it/sGpi,3.5
2024-04-29,Lars and the Real Girl,2007,https://boxd.it/21tG,4
2024-04-29,Puss in Boots: The Last Wish,2022,https://boxd.it/aaie,4
2024-05-10,The Fall Guy,2024,https://boxd.it/s0Bm,3.5
2024-05-16,Challengers,2024,https://boxd.it/zld0,4.5
2024-05-16,Ocean's Eleven,2001,https://boxd.it/2aZm,4
2024-05-16,Clue,1985,https://boxd.it/1MDQ,4
2024-05-16,Lake Mungo,2008,https://boxd.it/1rWM,3.5
2024-05-16,The Raid 2,2014,https://boxd.it/5uz0,4
2024-05-19,Late Night with the Devil,2023,https://boxd.it/zo6G,3
2024-05-19,I Saw the TV Glow,2024,https://boxd.it/woVe,3.5
2024-05-24,Eileen,2023,https://boxd.it/oJcS,3.5
2024-05-25,A Monster Calls,2016,https://boxd.it/7DjE,4
2024-05-26,V for Vendetta,2005,https://boxd.it/29Ik,4
2024-05-26,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,4
2024-05-26,The Master,2012,https://boxd.it/2cBG,4
2024-05-27,The Squid and the Whale,2005,https://boxd.it/1VAG,4
2024-06-10,Black Mirror: Loch Henry,2023,https://boxd.it/H7Pg,4
2024-06-14,Under the Bridge,2024,https://boxd.it/MEpA,4
2024-06-18,The First Omen,2024,https://boxd.it/fx08,3.5
2024-07-10,I Used to Be Funny,2023,https://boxd.it/yzvU,4
2024-07-30,Revenge,2017,https://boxd.it/gL9g,3.5
2024-10-05,The Substance,2024,https://boxd.it/zanS,4.5
2024-10-05,The Wild Robot,2024,https://boxd.it/IWFy,4
2024-10-31,Anora,2024,https://boxd.it/Egcw,4
2024-10-31,Caddo Lake,2024,https://boxd.it/wDSu,3.5
2024-10-31,Strange Darling,2023,https://boxd.it/CVIk,3
2024-10-31,It's What's Inside,2024,https://boxd.it/DOV4,3.5
2024-11-18,A Real Pain,2024,https://boxd.it/CjNG,4
2024-11-21,Ferrari,2023,https://boxd.it/cEtq,2
2024-11-21,Tangerine,2015,https://boxd.it/9QRe,4
2024-11-21,Over the Garden Wall,2014,https://boxd.it/eqFw,5
2024-11-21,The Taking of Deborah Logan,2014,https://boxd.it/9r3o,2
2024-11-21,The Guilty,2018,https://boxd.it/hw9i,3
2024-11-28,Heretic,2024,https://boxd.it/H1lY,3.5
2025-01-26,A Complete Unknown,2024,https://boxd.it/oBYa,3
2025-01-26,Nosferatu,2024,https://boxd.it/f5eG,4
2025-02-01,On the Count of Three,2021,https://boxd.it/tbfI,3.5
2025-02-01,Babyteeth,2019,https://boxd.it/iWDU,4
2025-02-18,Companion,2025,https://boxd.it/F04o,4
2025-03-24,Mickey 17,2025,https://boxd.it/q1Dk,4
2025-03-24,Adolescence,2025,https://boxd.it/TFGw,4.5
2025-04-20,Emilia Pérez,2024,https://boxd.it/AP3G,2
2025-04-20,Tickled,2016,https://boxd.it/cWEG,3
2025-04-20,Irreversible,2002,https://boxd.it/29as,4
2025-04-20,Pride & Prejudice,2005,https://boxd.it/24u8,4
2025-04-20,The Hunt,2012,https://boxd.it/3wEC,3.5
2025-05-13,In the Mood for Love,2000,https://boxd.it/29tE,4.5
2025-05-13,American Movie,1999,https://boxd.it/1Oty,4
2025-05-13,Pig,2021,https://boxd.it/nzoW,4
2025-06-06,Longlegs,2024,https://boxd.it/KzLM,3
2025-06-06,Bring Her Back,2025,https://boxd.it/Hxlc,4
2025-06-06,The Cabin in the Woods,2011,https://boxd.it/1zOc,4
2025-06-06,Friendship,2024,https://boxd.it/L6Dc,4
2025-06-06,Mysterious Skin,2004,https://boxd.it/1UsG,4
2025-07-10,I'm Still Here,2024,https://boxd.it/BPEO,4
2025-07-13,Presence,2024,https://boxd.it/H88i,3.5
2025-07-29,Dangerous Animals,2025,https://boxd.it/N3Qc,3.5
2025-07-29,28 Years Later,2025,https://boxd.it/FEGM,3.5
2025-08-03,Finding Nemo,2003,https://boxd.it/72i,4.5
2025-08-20,Weapons,2025,https://boxd.it/EMTM,4
2025-08-20,"Sorry, Baby",2025,https://boxd.it/JKNi,4.5
2025-08-20,Together,2025,https://boxd.it/LdFE,3
2025-10-04,Sinners,2025,https://boxd.it/KQMM,4
2025-10-04,Mountainhead,2025,https://boxd.it/Sskq,2
2025-10-04,Conclave,2024,https://boxd.it/AO8q,3.5
2025-10-04,MaXXXine,2024,https://boxd.it/CIM4,3.5
2025-10-04,Grounded II: Making The Last of Us Part II,2024,https://boxd.it/KIge,4.5
2025-10-04,The Outrun,2024,https://boxd.it/txPo,4
2025-10-04,Dune: Part Two,2024,https://boxd.it/pUfA,4.5
2025-10-04,The Zone of Interest,2023,https://boxd.it/gJsA,4.5
2025-10-06,One Battle After Another,2025,https://boxd.it/DUHM,5
2025-10-06,Inception,2010,https://boxd.it/1skk,4.5
2025-10-06,Shutter Island,2010,https://boxd.it/1U82,4.5
2025-10-06,The Shawshank Redemption,1994,https://boxd.it/2aHi,4
2025-10-06,Requiem for a Dream,2000,https://boxd.it/29VI,4
2025-10-06,Alien,1979,https://boxd.it/2awY,4.5
2025-10-06,Thief,1981,https://boxd.it/1TEc,3
2025-10-10,The Long Walk,2025,https://boxd.it/mic8,3.5
2025-10-10,The Ballad of Wallis Island,2025,https://boxd.it/GqT0,3.5
2025-10-10,Eddington,2025,https://boxd.it/o6MC,4
2025-10-29,The Perfect Neighbor,2025,https://boxd.it/RSG6,3.5
2025-10-29,If I Had Legs I'd Kick You,2025,https://boxd.it/HUtS,4.5
2025-11-17,Grounded: Making The Last of Us,2013,https://boxd.it/6jLw,4
2025-11-17,"South Park: Bigger, Longer & Uncut",1999,https://boxd.it/1YAO,4
2025-11-17,Inside Man,2006,https://boxd.it/2auS,4.5
2025-11-17,God of War,2017,https://boxd.it/geXM,1
2025-11-17,The Last of Us,2016,https://boxd.it/enmQ,1
2025-11-17,The Hexer,2001,https://boxd.it/n5C,1
2025-11-17,Severance,2022,https://boxd.it/JJym,1
2025-11-17,The Leftovers,1986,https://boxd.it/fOau,1
2025-11-17,Jury Duty,1995,https://boxd.it/1FhI,1
2025-11-17,House of Cards,1990,https://boxd.it/5tqG,1
2025-11-17,Sherlock: Case of Evil,2002,https://boxd.it/MU6,1
2025-11-17,Black Mirror,2011,https://boxd.it/g9rm,1
2025-11-24,Sentimental Value,2025,https://boxd.it/GwcG,5
2025-12-02,Alpha Dog,2006,https://boxd.it/20Va,3
2025-12-02,The Night House,2020,https://boxd.it/jZze,2.5
2025-12-02,Saltburn,2023,https://boxd.it/z4eg,2.5
2025-12-10,Hamnet,2025,https://boxd.it/woVy,3
2025-12-10,Past Lives,2023,https://boxd.it/oNB8,3
2026-01-05,Avatar: Fire and Ash,2025,https://boxd.it/2W7s,3
2026-01-08,Marty Supreme,2025,https://boxd.it/Off0,4.5
2026-01-20,28 Years Later: The Bone Temple,2026,https://boxd.it/MwlA,4
2026-02-08,Bugonia,2025,https://boxd.it/qeWY,4
2026-02-09,Send Help,2026,https://boxd.it/JuhA,3.5
2026-02-24,The Menu,2022,https://boxd.it/lScm,3
2026-03-24,Project Hail Mary,2026,https://boxd.it/pEeQ,4
2026-04-10,The Drama,2026,https://boxd.it/OA2w,4
2026-04-13,Pillion,2025,https://boxd.it/N6Pw,3.5
